,active_since_days,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment
3841,1095,1020,162666,38,6,1,5,0,1,6.333333333333333,1,1,1.0
3842,1095,504,4582132,34,5,0,4,0,0,6.8,1,1,0.125
3843,1095,900,887800,29,5,0,4,0,1,5.8,1,1,0.6000000000000001
3844,1095,898,61267,52,9,0,8,0,3,5.777777777777778,1,1,0.0
3845,1095,852,3315290,45,10,0,9,0,2,4.5,1,1,0.5681818181818181
3846,1095,900,3434030,46,8,1,7,0,1,5.75,1,1,0.75
3847,1095,436,186473,47,6,0,5,0,1,7.833333333333333,1,1,-0.125
3848,1095,1020,9748849,34,6,0,5,0,1,5.666666666666667,1,1,0.5
3849,1095,960,694374,55,9,1,7,0,3,6.111111111111111,1,1,0.5
3850,1095,900,267504,42,8,0,7,0,1,5.25,1,1,0.2954545454545454
3851,1095,483,444949,68,12,0,11,0,6,5.666666666666667,1,1,0.4
3852,1095,1020,2059609,39,7,0,6,0,1,5.571428571428571,1,1,0.0
3853,1095,716,6441226,52,12,0,11,0,7,4.333333333333333,1,0,0.0
3854,1095,2100,3741539,34,7,0,6,0,1,4.857142857142857,1,1,1.0
3855,1095,1500,8938623,47,10,0,9,0,4,4.7,1,1,0.55
3856,1095,1020,239831,47,9,0,8,0,4,5.222222222222222,1,1,0.4
3857,1095,810,9781105,55,10,1,9,0,3,5.5,1,1,0.0
3858,1095,1080,12353777,70,12,0,11,0,3,5.833333333333333,1,1,0.9
3859,1095,900,325402,62,12,0,11,0,5,5.166666666666667,1,1,0.0
3860,1095,632,2343502,30,6,0,5,0,1,5.0,1,1,0.0
3861,1095,2040,11031311,52,10,0,9,0,4,5.2,1,1,0.45
3862,1095,900,2101282,34,6,1,4,0,1,5.666666666666667,1,1,1.0
3863,1095,900,7310361,42,9,2,7,0,0,4.666666666666667,1,1,0.0
3864,1095,900,18745441,37,7,0,6,0,1,5.285714285714286,1,1,0.4333333333333333
3865,1095,398,488384,60,9,0,8,0,1,6.666666666666667,1,1,0.1666666666666666
3866,1095,1020,8162092,55,10,0,9,0,5,5.5,1,1,0.9
3867,1095,1080,508809,24,4,0,3,0,0,6.0,1,1,-0.1999999999999999
3868,1095,875,982735,42,8,0,7,0,3,5.25,1,1,-0.0777777777777777
3869,1095,858,14120990,63,12,1,11,0,6,5.25,1,1,0.0
3870,1095,1020,2923667,36,5,1,4,0,0,7.2,1,1,0.0
3871,1095,960,8802991,39,8,0,7,0,2,4.875,1,1,1.0
3872,1095,1260,5332104,44,8,0,7,0,3,5.5,1,1,0.0
3873,1095,960,3001386,49,8,1,7,0,3,6.125,1,1,0.0
3874,1095,385,114041,45,9,1,8,0,5,5.0,1,1,0.0
3875,1095,1080,3064177,49,7,0,6,0,1,7.0,1,1,-0.6666666666666666
3876,1095,900,1328041,46,9,0,8,0,5,5.111111111111111,1,1,-0.35
3877,1095,900,2349152,41,7,0,6,0,1,5.857142857142857,1,1,0.4
3878,1095,1620,2257053,32,6,0,5,0,2,5.333333333333333,1,1,0.1666666666666666
3879,1095,1200,13274730,35,6,0,5,0,1,5.833333333333333,1,1,0.55
3880,1095,1020,118929,55,9,0,8,0,1,6.111111111111111,1,1,0.5
3881,1095,900,646532,47,9,0,8,0,3,5.222222222222222,1,1,0.25
3882,1095,1440,27088601,53,9,0,8,0,1,5.888888888888889,1,1,0.0
3883,1095,960,313508,43,10,0,9,0,3,4.3,1,1,0.7
3884,1095,2340,13389502,43,8,0,7,0,2,5.375,1,1,-0.3
3885,1095,1020,3768067,47,9,0,8,0,4,5.222222222222222,1,1,0.0
3886,1095,618,311651,36,6,1,5,0,1,6.0,1,1,0.0
3887,1095,783,23477210,54,11,0,10,0,3,4.909090909090909,1,1,0.1
3888,1095,3780,29126186,31,7,0,6,0,2,4.428571428571429,1,1,1.0
3889,1095,623,9040257,55,10,0,9,0,4,5.5,1,1,0.0
3890,1095,1080,27493312,53,9,0,8,0,2,5.888888888888889,1,1,0.1
3891,1095,753,4301773,54,12,0,10,0,6,4.5,1,1,1.0
3892,1095,768,7144576,36,7,0,6,0,2,5.142857142857143,1,1,0.3666666666666667
3893,1095,894,741442,41,7,0,6,0,3,5.857142857142857,1,1,0.0
3894,1095,3360,2154040,61,11,2,9,0,2,5.545454545454546,1,1,0.3
3895,1095,900,184734,38,7,0,6,0,2,5.428571428571429,1,1,0.0
3896,1095,2280,453615,59,10,0,9,0,3,5.9,1,1,0.1
3897,1095,960,1037215,52,9,0,8,0,2,5.777777777777778,1,1,0.35
3898,1095,1140,1146174,42,9,0,8,0,3,4.666666666666667,1,1,0.2
3899,1095,1140,1014679,44,7,0,6,0,1,6.285714285714286,1,1,1.0
3900,1095,586,1191524,41,7,0,6,0,0,5.857142857142857,1,1,0.5
3901,1095,1140,164076,53,10,0,9,0,3,5.3,1,1,0.0
3902,1095,1140,1075226,59,11,1,10,0,3,5.363636363636363,1,1,0.3833333333333333
3903,1095,1080,13056866,62,14,0,12,0,4,4.428571428571429,1,1,0.15
3904,1095,900,834483,51,9,0,8,0,1,5.666666666666667,1,1,0.3833333333333333
3905,1095,1260,1037882,47,9,0,8,0,4,5.222222222222222,1,1,-0.3
3906,1095,1020,3825042,45,8,2,7,0,2,5.625,1,1,0.0
3907,1095,857,1245760,58,13,0,12,0,9,4.461538461538462,1,1,0.0
3908,1095,900,4469126,30,6,0,5,0,1,5.0,1,1,0.2142857142857142
3909,1095,1020,4475245,55,10,0,9,0,1,5.5,1,1,0.5
3910,1095,960,867176,29,6,0,5,0,1,4.833333333333333,1,1,0.5
3911,1095,796,11380690,54,8,0,7,0,1,6.75,1,1,-0.0166666666666666
3912,1095,960,16585430,29,4,1,3,0,0,7.25,1,1,1.0
3913,1095,900,3227384,41,8,1,7,0,4,5.125,1,1,0.0
3914,1095,900,2017424,47,8,0,7,0,1,5.875,1,1,0.0
3915,1095,900,1231569,49,9,1,8,0,3,5.444444444444445,1,1,0.35
3916,1095,960,356931,39,7,1,6,0,2,5.571428571428571,1,1,1.0
3917,1095,900,2723441,55,10,2,9,0,2,5.5,1,1,0.4666666666666667
3918,1095,1380,1290035,24,4,1,3,0,0,6.0,1,1,0.0
3919,1095,900,7506010,30,7,0,6,0,2,4.285714285714286,1,1,-0.6999999999999998
3920,1095,900,2716354,45,8,0,6,0,2,5.625,1,1,0.7
3921,1095,1860,4606947,69,12,2,10,0,2,5.75,1,0,0.0
3922,1095,960,106040,39,7,0,6,0,1,5.571428571428571,1,1,1.0
3923,1095,792,1513726,61,12,0,11,0,4,5.083333333333333,1,1,0.0
3924,1095,1080,283031109,48,10,0,9,0,4,4.8,1,1,0.0
3925,1095,1080,4163174,58,10,0,9,0,3,5.8,1,1,0.1333333333333333
3926,1095,1320,775511,42,8,0,7,0,3,5.25,1,1,0.0
3927,1095,1020,13900142,45,9,0,8,0,3,5.0,1,1,0.35
3928,1095,710,475787,51,10,0,9,0,4,5.1,1,1,0.0
3929,1095,739,7652232,74,14,0,13,0,5,5.285714285714286,1,1,0.2071428571428571
3930,1095,1380,22882777,55,10,1,9,0,4,5.5,1,1,0.9
3931,1095,644,17395826,46,9,0,8,0,2,5.111111111111111,1,1,0.225
3932,1095,871,3890465,32,5,1,4,0,0,6.4,1,1,1.0
3933,1095,852,3305306,42,8,1,7,0,2,5.25,1,1,0.2857142857142857
3934,1095,617,292612,47,7,0,6,0,1,6.714285714285714,1,1,0.0
3935,1095,1020,3184723,51,7,0,6,0,1,7.285714285714286,1,1,0.55
3936,1095,868,588152,60,9,2,8,0,2,6.666666666666667,1,1,0.0
3937,1095,704,277601,54,10,2,9,0,2,5.4,1,1,-0.3499999999999999
3938,1095,960,7350399,46,8,0,7,0,2,5.75,1,1,0.5
3939,1095,548,813121,51,9,1,7,0,2,5.666666666666667,1,1,0.4666666666666667
3940,1095,895,190172,32,6,0,5,0,0,5.333333333333333,1,1,0.0
3941,1095,853,654617,50,10,0,8,0,4,5.0,1,1,1.0
3942,1095,960,1719526,39,6,0,5,0,0,6.5,1,1,0.5
3943,1095,545,8270259,38,7,0,6,0,2,5.428571428571429,1,1,-0.2
3944,1095,900,451723,46,10,0,8,0,3,4.6,1,1,0.55
3945,1095,821,17596281,52,10,0,9,0,4,5.2,1,1,0.2
3946,1095,888,3741696,37,7,0,6,0,1,5.285714285714286,1,1,0.0
3947,1095,816,16495400,52,9,0,8,0,1,5.777777777777778,1,1,0.2499999999999999
3948,1095,1020,762379,45,9,0,8,0,2,5.0,1,1,0.3
3949,1095,1080,855883,47,9,0,8,0,5,5.222222222222222,1,1,0.0
3950,1095,960,1451707,46,9,0,8,0,3,5.111111111111111,1,1,-1.0
3951,1095,2640,9937164,48,8,1,7,0,1,6.0,1,1,0.0
3952,1095,574,629195,45,9,0,8,0,2,5.0,1,1,0.8
3953,1095,900,627134,32,6,0,5,0,2,5.333333333333333,1,1,0.1666666666666666
3954,1095,1200,7404113,44,8,0,7,0,3,5.5,1,1,0.0
3955,1095,1080,378141,44,8,1,7,0,2,5.5,1,1,0.2
3956,1095,742,9193632,39,7,0,6,0,2,5.571428571428571,1,1,-0.35
3957,1095,900,2738693,59,9,1,8,0,3,6.555555555555555,1,1,0.0
3958,1095,960,9666859,51,9,0,8,0,3,5.666666666666667,1,1,0.4
3959,1095,2340,1616769,51,9,2,7,0,0,5.666666666666667,1,1,0.0681818181818181
3960,1095,660,1289758,44,8,0,7,0,2,5.5,1,1,0.3181818181818182
3961,1095,880,1514839,59,9,1,8,0,2,6.555555555555555,1,1,0.25
3962,1095,664,273929,40,8,0,7,0,2,5.0,1,1,0.3333333333333333
3963,1095,892,526067,56,9,0,8,0,2,6.222222222222222,1,1,-0.0333333333333333
3964,1095,746,203960,72,14,0,13,0,6,5.142857142857143,1,1,1.0
3965,1095,898,639474,51,8,0,7,0,2,6.375,1,1,0.9
3966,1095,900,7428335,40,7,0,6,0,1,5.714285714285714,1,1,0.0
3967,1095,960,4766370,57,9,0,8,0,2,6.333333333333333,1,1,-0.3333333333333333
3968,1095,1020,113008728,47,9,0,8,0,1,5.222222222222222,1,1,0.25
3969,1095,960,4031094,41,7,0,6,0,1,5.857142857142857,1,1,0.9
3970,1095,829,1299074,53,9,1,8,0,2,5.888888888888889,1,1,0.5
3971,1095,900,42837599,61,13,0,12,0,5,4.6923076923076925,1,1,0.1681818181818181
3972,1095,895,773360,32,6,1,5,0,1,5.333333333333333,1,1,0.0
3973,1095,888,160178,36,5,0,4,0,1,7.2,1,1,0.6666666666666666
3974,1095,1020,3742067,51,10,1,9,0,3,5.1,1,1,0.3178571428571428
3975,1095,869,1120424,42,8,0,7,0,3,5.25,1,1,0.0
3976,1095,900,6646945,24,5,0,4,0,0,4.8,1,1,1.0
3977,1095,2700,2947918,64,12,3,10,0,2,5.333333333333333,1,1,0.4333333333333333
3978,1095,864,727624,51,9,0,8,0,2,5.666666666666667,1,1,0.6
3979,1095,871,116168,51,9,1,8,0,2,5.666666666666667,1,1,0.0
3980,1095,960,11091080,63,11,1,10,0,3,5.727272727272728,1,1,0.6
3981,1095,900,1286631,42,7,0,6,0,1,6.0,1,1,0.1666666666666666
3982,1095,900,2387244,55,10,0,9,0,3,5.5,1,1,0.0
3983,1095,900,12741600,48,9,0,8,0,3,5.333333333333333,1,1,-0.1
3984,1095,900,5418116,40,6,1,5,0,1,6.666666666666667,1,1,0.0
3985,1095,888,492909,38,7,0,6,0,1,5.428571428571429,1,1,1.0
3986,1095,731,1847116,44,8,0,7,0,2,5.5,1,1,-0.1428571428571428
3987,1095,1200,571759,54,10,0,9,0,2,5.4,1,1,0.375
3988,1095,900,4741562,67,11,0,10,0,4,6.090909090909091,1,1,-0.0999999999999999
3989,1095,561,864116,62,12,0,11,0,4,5.166666666666667,1,1,0.0
3990,1095,960,48238494,46,8,1,7,0,3,5.75,1,1,0.2857142857142857
3991,1095,856,217836,58,11,0,10,0,4,5.2727272727272725,1,1,0.475
3992,1095,900,671864,32,5,0,4,0,0,6.4,1,1,0.4333333333333333
3993,1095,658,1482609,63,11,0,10,0,2,5.727272727272728,1,1,0.2142857142857142
3994,1095,1380,583098,55,9,1,8,0,2,6.111111111111111,1,1,0.4
3995,1095,900,363900,56,11,2,10,0,3,5.090909090909091,1,1,0.35
3996,1095,900,8085920,47,9,0,8,0,2,5.222222222222222,1,1,0.5166666666666667
3997,1095,878,213300,30,7,0,6,0,3,4.285714285714286,1,1,0.0
3998,1095,892,1635986,55,10,0,9,0,3,5.5,1,1,0.0
3999,1095,877,512251,43,8,1,7,0,2,5.375,1,1,0.0
4000,1095,867,1130598,63,13,0,11,0,4,4.846153846153846,1,1,1.0
4001,1095,1560,1907964,45,7,1,6,0,2,6.428571428571429,1,1,0.0
4002,1095,504,781637,55,11,0,10,0,5,5.0,1,1,0.425
4003,1095,960,296604,75,13,1,12,0,5,5.769230769230769,1,1,0.15
4004,1095,1140,8533677,46,11,0,9,0,4,4.181818181818182,1,1,0.3916666666666666
4005,1095,1140,11230963,37,7,1,6,0,3,5.285714285714286,1,1,0.0
4006,1095,900,1568836,46,9,0,8,0,2,5.111111111111111,1,1,0.25
4007,1095,2460,2912789,65,10,1,9,0,1,6.5,0,0,1.0
4008,1095,622,593108,47,9,0,8,0,3,5.222222222222222,1,1,0.0
4009,1095,1020,5600102,42,9,1,8,0,3,4.666666666666667,1,1,0.2857142857142857
4010,1095,900,42728453,49,9,1,8,0,3,5.444444444444445,1,1,0.5
4011,1095,675,7740128,49,9,0,8,0,2,5.444444444444445,1,1,0.6000000000000001
4012,1095,510,132935,31,6,0,5,0,2,5.166666666666667,1,1,-0.5
4013,1095,900,49901292,46,8,1,7,0,2,5.75,1,1,0.0
4014,1095,1260,8773937,45,8,0,7,0,2,5.625,1,1,0.1
4015,1095,1080,260292,50,10,0,8,0,2,5.0,1,1,0.0
4016,1095,2880,2683856,68,10,2,10,0,2,6.8,1,0,1.0
4017,1095,900,224526,36,7,1,6,0,1,5.142857142857143,1,1,1.0
4018,1095,823,807474,54,11,1,10,0,4,4.909090909090909,1,1,0.5666666666666667
4019,1095,1200,1104567,47,9,2,8,0,2,5.222222222222222,1,1,0.3625
4020,1095,900,430620,51,9,0,8,0,2,5.666666666666667,1,1,0.2857142857142857
4021,1095,900,17297496,43,8,0,7,0,3,5.375,1,1,0.0
4022,1095,960,388745,39,7,0,6,0,2,5.571428571428571,1,1,0.3333333333333333
4023,1095,886,893955,31,6,0,5,0,0,5.166666666666667,1,1,0.0111111111111111
4024,1095,900,190577,57,11,0,10,0,4,5.181818181818182,1,1,0.65
4025,1095,900,382335,51,10,1,9,0,4,5.1,1,1,0.0
4026,1095,887,1793568,47,8,0,7,0,1,5.875,1,1,0.2583333333333333
4027,1095,854,867014,58,10,1,9,0,5,5.8,1,1,0.65
4028,1095,631,1432014,39,7,1,6,0,1,5.571428571428571,1,1,0.0
4029,1095,1560,2067639,35,7,1,6,0,1,5.0,1,1,1.0
4030,1095,900,329587,28,4,1,3,0,0,7.0,1,1,0.0
4031,1095,960,820830,27,4,0,3,0,0,6.75,1,1,0.1
4032,1095,900,1762021,65,13,0,11,0,5,5.0,1,1,0.0
4033,1095,879,325159,63,9,0,8,0,3,7.0,1,1,-0.15
4034,1095,960,7880161,60,12,1,11,0,4,5.0,1,1,0.1121212121212121
4035,1095,844,7422891,46,9,1,8,0,3,5.111111111111111,1,1,0.6000000000000001
4036,1095,721,447549,62,12,0,11,0,5,5.166666666666667,1,1,-0.4
4037,1095,893,3918070,27,4,1,3,0,0,6.75,1,1,0.0
4038,1095,496,3887905,62,11,1,10,0,4,5.636363636363637,1,1,0.6000000000000001
4039,1095,1080,14635559,55,11,0,9,0,4,5.0,1,1,0.4
4040,1095,607,271843,44,7,0,6,0,1,6.285714285714286,1,1,0.4333333333333333
4041,1095,880,2496397,43,8,0,7,0,1,5.375,1,1,0.4333333333333333
4042,1095,571,682387,32,6,0,5,0,1,5.333333333333333,1,1,0.0
4043,1095,1140,2911521,26,4,1,3,0,0,6.5,1,1,0.0
4044,1095,821,21313982,40,7,0,6,0,1,5.714285714285714,1,1,0.5
4045,1095,857,28319328,48,9,2,8,0,2,5.333333333333333,1,1,0.0
4046,1095,617,444545,38,7,0,6,0,1,5.428571428571429,1,1,0.0
4047,1095,1140,2363134,49,9,0,8,0,3,5.444444444444445,1,1,0.0
4048,1095,796,1365210,39,9,0,8,0,4,4.333333333333333,1,1,0.425
4049,1095,1140,1781049,63,12,0,11,0,4,5.25,1,1,0.3666666666666667
4050,1095,1020,620025,44,9,0,8,0,3,4.888888888888889,1,1,0.35
4051,1095,900,12039541,41,8,0,7,0,2,5.125,1,1,0.15
4052,1095,483,824786,49,9,0,7,0,3,5.444444444444445,1,1,0.0
4053,1095,772,16787897,61,10,1,9,0,2,6.1,1,1,0.25
4054,1095,900,146162,28,7,0,6,0,2,4.0,1,1,0.0
4055,1095,2340,539275,56,9,0,8,0,2,6.222222222222222,1,1,0.1833333333333333
4056,1095,746,882125,66,12,1,10,0,4,5.5,1,1,0.5
4057,1095,395,365657,38,7,0,6,0,1,5.428571428571429,1,1,0.2166666666666666
4058,1095,900,5483656,50,8,0,7,0,1,6.25,1,1,0.4333333333333333
4059,1095,1080,2084621,51,10,0,9,0,4,5.1,1,1,1.0
4060,1095,827,22067281,71,14,1,12,0,5,5.071428571428571,1,1,0.0931818181818181
4061,1095,1080,3886806,43,9,0,8,0,3,4.777777777777778,1,1,-1.0
4062,1095,1080,1076938,48,9,1,8,0,3,5.333333333333333,1,1,0.0
4063,1095,899,140958,42,7,0,6,0,2,6.0,1,1,0.0
4064,1095,1140,10248648,36,6,0,5,0,2,6.0,1,1,0.6
4065,1095,1380,400602,43,8,1,7,0,2,5.375,1,1,0.35
4066,1095,960,157659,39,8,0,7,0,2,4.875,1,1,1.0
4067,1095,960,2390666,51,9,0,8,0,2,5.666666666666667,1,1,0.3666666666666667
4068,1095,882,1621907,45,8,1,7,0,2,5.625,1,1,0.0
4069,1095,1140,3253850,45,8,0,7,0,3,5.625,1,1,0.7
4070,1460,513,8061516,30,5,0,4,0,0,6.0,1,1,0.0
4071,1460,1020,5825765,53,9,2,8,0,2,5.888888888888889,1,1,0.0
4072,1460,1020,779606,52,10,1,9,0,5,5.2,1,1,0.0
4073,1460,861,3312285,67,11,1,10,0,4,6.090909090909091,1,1,0.9
4074,1460,1200,25163446,36,7,0,6,0,1,5.142857142857143,1,1,-0.6
4075,1460,960,163817,54,11,0,10,0,4,4.909090909090909,1,1,1.0
4076,1460,714,13578801,30,5,0,4,0,0,6.0,1,1,1.0
4077,1460,1140,28783513,51,9,3,7,0,1,5.666666666666667,1,1,0.25
4078,1460,810,679697,32,6,1,5,0,1,5.333333333333333,1,1,0.9
4079,1460,960,920154,58,10,0,9,0,2,5.8,1,1,0.0
4080,1460,960,1693673,35,6,0,5,0,1,5.833333333333333,1,1,-0.3333333333333333
4081,1460,1080,155739,63,12,0,11,0,3,5.25,1,1,0.0
4082,1460,900,652567,42,9,1,8,0,4,4.666666666666667,1,1,0.1833333333333333
4083,1460,1140,8662464,33,7,0,6,0,2,4.714285714285714,1,1,0.0
4084,1460,1020,104355,41,7,0,6,0,2,5.857142857142857,1,1,0.0
4085,1460,590,2355960,48,9,0,8,0,5,5.333333333333333,1,1,0.9
4086,1460,900,1478540,32,7,0,6,0,2,4.571428571428571,1,1,0.8
4087,1460,900,6822865,45,8,0,6,0,2,5.625,1,1,0.65
4088,1460,650,1411090,51,9,0,8,0,2,5.666666666666667,1,1,0.1666666666666666
4089,1460,1080,2343407,44,7,0,6,0,2,6.285714285714286,1,1,0.0
4090,1460,900,533218,26,5,0,4,0,0,5.2,1,1,0.0
4091,1460,1140,4288526,30,7,0,6,0,2,4.285714285714286,1,1,0.7
4092,1460,960,2127392,57,11,0,10,0,3,5.181818181818182,1,1,0.4666666666666667
4093,1460,1020,8371884,28,5,1,4,0,1,5.6,1,1,-0.5
4094,1460,960,2938117,57,11,0,10,0,3,5.181818181818182,1,1,0.6
4095,1460,1140,6823242,48,9,0,8,0,3,5.333333333333333,1,1,0.0
4096,1460,900,137896,37,7,0,6,0,1,5.285714285714286,1,1,0.5
4097,1460,1200,5116779,46,8,1,7,0,2,5.75,1,1,-0.1875
4098,1460,899,3554023,57,10,1,8,0,3,5.7,1,1,0.5
4099,1460,900,2155924,43,9,0,8,0,2,4.777777777777778,1,1,0.6000000000000001
4100,1460,896,756342,51,12,0,11,0,7,4.25,1,1,-0.3
4101,1460,1020,1047099,42,8,0,7,0,1,5.25,1,1,0.3
4102,1460,899,1821405,39,8,0,7,0,3,4.875,1,1,0.0
4103,1460,899,3893266,49,10,0,9,0,4,4.9,1,1,0.0
4104,1460,1020,1978084,33,7,0,6,0,2,4.714285714285714,1,1,-0.2
4105,1460,1020,151147,52,8,1,7,0,2,6.5,1,1,0.25
4106,1460,900,365713,50,9,0,8,0,3,5.555555555555555,1,1,0.3
4107,1460,1140,770447,52,9,2,8,0,2,5.777777777777778,1,1,1.0
4108,1460,900,630007,47,8,1,7,0,3,5.875,1,1,0.6000000000000001
4109,1460,900,1025653,29,6,1,5,0,1,4.833333333333333,1,1,0.0
4110,1460,1020,7774328,34,7,0,6,0,2,4.857142857142857,1,1,0.3
4111,1460,1140,438443,41,7,0,6,0,2,5.857142857142857,1,1,-0.3
4112,1460,900,3572875,46,8,0,7,0,1,5.75,1,1,0.2738095238095238
4113,1460,1080,3280669,31,6,0,5,0,0,5.166666666666667,1,1,-0.6
4114,1460,859,604727,51,10,1,9,0,4,5.1,1,1,0.0
4115,1460,960,2135784,37,7,1,6,0,2,5.285714285714286,1,1,0.0
4116,1460,1020,557088,46,8,1,7,0,3,5.75,1,1,-0.5
4117,1460,898,5546861,41,9,0,8,0,2,4.555555555555555,1,1,0.35
4118,1460,3840,6792496,44,8,1,7,0,2,5.5,1,1,0.5
4119,1460,900,326749,62,11,0,10,0,4,5.636363636363637,1,1,0.2125
4120,1460,960,3000524,42,9,0,8,0,5,4.666666666666667,1,1,-0.5
4121,1460,900,3758012,51,9,0,8,0,3,5.666666666666667,1,1,0.0
4122,1460,900,211680,31,6,0,5,0,2,5.166666666666667,1,1,0.0
4123,1460,1020,883295,51,8,0,7,0,2,6.375,1,1,0.55
4124,1460,1140,1588234,50,9,0,8,0,3,5.555555555555555,1,1,0.9
4125,1460,1020,1538888,57,10,0,9,0,4,5.7,1,1,0.0
4126,1460,960,1830700,38,7,0,6,0,2,5.428571428571429,1,1,-0.6
4127,1460,900,22829682,42,8,0,7,0,2,5.25,1,1,0.4
4128,1460,1020,193083,43,8,1,7,0,2,5.375,1,1,0.65
4129,1460,1020,7967439,57,11,0,10,0,4,5.181818181818182,1,1,0.75
4130,1460,1140,1047134,46,8,0,7,0,1,5.75,1,1,-0.0249999999999999
4131,1460,740,343288,49,9,1,7,0,3,5.444444444444445,1,1,0.0
4132,1460,615,687229,44,8,0,7,0,2,5.5,1,1,0.0
4133,1460,900,4585004,31,7,0,6,0,1,4.428571428571429,1,1,0.55
4134,1460,900,134666,33,6,0,5,0,1,5.5,1,1,0.4333333333333333
4135,1460,1140,1510864,47,9,2,7,0,1,5.222222222222222,1,1,0.0
4136,1460,960,1260857,46,8,0,7,0,1,5.75,1,1,0.3
4137,1460,900,481428,35,5,0,4,0,0,7.0,1,1,0.6
4138,1460,605,1913209,39,7,2,5,0,0,5.571428571428571,1,1,0.35
4139,1460,900,9804975,48,7,0,6,0,1,6.857142857142857,1,1,1.0
4140,1460,900,370714,40,7,0,6,0,1,5.714285714285714,1,1,1.0
4141,1460,960,6014247,53,11,0,9,0,4,4.818181818181818,1,1,0.3277777777777778
4142,1460,900,4526029,32,6,0,5,0,2,5.333333333333333,1,1,0.0
4143,1460,1020,84551,55,8,0,7,0,2,6.875,1,1,0.0
4144,1460,1020,921131,53,9,0,8,0,2,5.888888888888889,1,1,0.1
4145,1460,960,6200718,32,6,0,4,0,1,5.333333333333333,1,1,0.0
4146,1460,960,19558306,35,7,0,6,0,2,5.0,1,1,-0.4
4147,1460,350,2973988,46,9,1,8,0,2,5.111111111111111,1,1,0.4666666666666667
4148,1460,900,1309159,42,7,0,6,0,1,6.0,1,1,1.0
4149,1460,2400,529969,57,11,0,10,0,3,5.181818181818182,1,1,0.4666666666666667
4150,1460,1020,2333915,50,9,0,8,0,2,5.555555555555555,1,1,1.0
4151,1460,1020,288618,48,8,2,7,0,2,6.0,1,1,0.6
4152,1460,900,442832,53,9,1,8,0,4,5.888888888888889,1,1,0.0
4153,1460,774,13933497,33,6,0,5,0,1,5.5,1,1,0.6833333333333333
4154,1460,632,248694,41,8,0,7,0,3,5.125,1,1,0.0
4155,1460,900,2656138,21,4,0,3,0,0,5.25,1,1,-0.6
4156,1460,1020,2294515,49,8,1,7,0,2,6.125,1,1,0.6000000000000001
4157,1460,1020,243244,33,5,0,4,0,0,6.6,1,1,0.0
4158,1460,1080,6919469,62,11,1,10,0,3,5.636363636363637,1,1,0.0
4159,1460,1260,11446290,46,8,2,7,0,2,5.75,1,1,1.0
4160,1460,960,9386507,30,6,0,5,0,2,5.0,1,1,0.8
4161,1460,2100,109601,53,11,0,10,0,2,4.818181818181818,1,1,1.0
4162,1460,1380,1705473,39,8,2,7,0,2,4.875,1,1,0.125
4163,1460,1200,1034446,48,10,0,9,0,3,4.8,1,1,-0.25
4164,1460,900,5367565,42,8,0,7,0,3,5.25,1,1,0.5333333333333333
4165,1460,900,13364907,45,9,0,8,0,2,5.0,1,1,0.2142857142857142
4166,1460,900,2659529,50,9,0,8,0,3,5.555555555555555,1,1,0.0
4167,1460,900,6979101,45,10,0,8,0,3,4.5,1,1,0.3928571428571428
4168,1460,1080,6732322,51,8,0,7,0,3,6.375,1,1,0.5
4169,1460,960,11889655,57,9,2,8,0,1,6.333333333333333,1,1,0.2
4170,1460,473,3045232,45,7,1,6,0,2,6.428571428571429,1,1,0.0
4171,1460,2640,583180,37,6,0,5,0,1,6.166666666666667,1,1,0.175
4172,1460,832,15698482,58,10,1,9,0,4,5.8,1,1,0.6666666666666667
4173,1460,2640,1201854,61,11,2,9,0,1,5.545454545454546,1,1,0.75
4174,1460,900,537247,37,7,0,6,0,1,5.285714285714286,1,1,0.0
4175,1460,706,334402,50,10,1,9,0,2,5.0,1,1,0.5
4176,1460,1020,1027701,39,7,0,6,0,1,5.571428571428571,1,1,-0.6
4177,1460,1020,2476279,33,5,1,4,0,1,6.6,1,1,0.0
4178,1460,1020,692243,45,8,1,7,0,2,5.625,1,1,0.2857142857142857
4179,1460,960,22506242,48,8,0,7,0,1,6.0,1,1,-0.3
4180,1460,744,1582215,64,13,1,12,0,5,4.923076923076923,1,1,0.1363636363636363
4181,1460,780,7592403,40,7,0,6,0,2,5.714285714285714,1,1,0.0
4182,1460,1260,27284087,42,8,1,7,0,3,5.25,1,1,0.0
4183,1460,960,3560330,48,9,0,8,0,3,5.333333333333333,1,1,0.7
4184,1460,1080,9115711,47,9,1,8,0,4,5.222222222222222,1,1,0.0
4185,1460,900,6170215,44,8,0,7,0,1,5.5,1,1,0.6000000000000001
4186,1460,1320,53592,52,11,0,10,0,4,4.727272727272728,1,1,0.5
4187,1460,900,23561494,54,10,0,9,0,2,5.4,1,1,-0.1071428571428571
4188,1460,900,3947933,36,7,1,6,0,1,5.142857142857143,1,1,1.0
4189,1460,960,979019,27,4,0,3,0,0,6.75,1,1,0.8
4190,1460,770,4429209,44,8,0,6,0,2,5.5,1,1,0.0
4191,1460,635,1832272,51,8,0,7,0,2,6.375,1,1,0.4
4192,1460,900,112571,34,6,0,5,0,2,5.666666666666667,1,1,0.0
4193,1460,679,765327,28,5,0,4,0,0,5.6,1,1,-0.25
